scenario,layout,method,mean_gain,std_gain,mean_reward,std_reward,mean_power,std_power
Scenario 2,Turb2_Row1_Floris,GP,-0.02617466449737549,0.26546587366100205,296.26297175884247,0.26546587366100205,306.1132148502142,0.3126249661151435
Scenario 2,Turb2_Row1_Floris,GraphPFN,0.05853490034739176,0.3795677683361037,296.34768132368725,0.3795677683360993,306.18695837568833,0.4271533061704948
Scenario 2,Turb2_Row1_Floris,Random,-0.05063962936401367,0.32667568402811065,296.23850679397583,0.32667568402811065,306.07838562042195,0.3649189303539954
Scenario 2,Turb2_Row1_Floris,TabPFN-Fallback,0.15693811575571695,0.2093390949797352,296.4460845390956,0.20933909497973066,306.3214242893191,0.19425151187581674
Scenario 2,Turb32_Row5_Floris,Do-Nothing,0.0,0.0,313.8680603504181,0.0,5177.97715919699,0.0
Scenario 2,Turb32_Row5_Floris,GP,1.900577147801717,0.20006317753818312,315.7686374982198,0.20006317753817734,5209.922622584327,3.2054462694544905
Scenario 2,Turb32_Row5_Floris,GraphPFN,2.5902106761932373,0.4167928062461739,316.4582710266113,0.4167928062461739,5221.402671872893,6.811997887662241
Scenario 2,Turb32_Row5_Floris,Random,1.900577147801717,0.20006317753818312,315.7686374982198,0.20006317753817734,5209.922622584327,3.2054462694544905
Scenario 2,Turb32_Row5_Floris,TabPFN-Fallback,2.2787845929463706,0.8711477711169068,316.14684494336444,0.8711477711168986,5216.188341793779,14.3252598343382
Scenario 2,Turb3_Row1_Floris,Do-Nothing,0.0,0.0,227.83139741420746,0.0,354.13161058755776,0.0
Scenario 2,Turb3_Row1_Floris,GP,1.5474436283111572,0.7797510525996949,229.37884104251862,0.7797510525996949,356.720774169325,1.2956578034148942
Scenario 2,Turb3_Row1_Floris,GraphPFN,4.842032750447591,0.07856652825934546,232.67343016465506,0.07856652825934757,361.864682027999,0.09461844842076228
Scenario 2,Turb3_Row1_Floris,Random,1.734455664952596,0.7724310656199473,229.56585307916006,0.7724310656199442,356.9426454560153,1.2758208290623745
